SMILES,T1,T2,T3,T4,T5,K1,K2,K3,K4,K5,Intercept,Coefficients
N#CC(O)C=C,461,394,327,260,193,0.11730675,0.1352795,0.15325225,0.171225,0.18919775,-2.579950184,218.4018367
COO,363.15,321.9,280.65,239.4,198.15,0.194030942,0.213525258,0.232129861,0.249844751,0.266669927,-2.099948674,174.1614129
CCOO,368.15,319.4,270.65,221.9,173.15,0.181471502,0.203878798,0.225100238,0.24513582,0.263985545,-2.121863324,163.2498195
c1c(CCCCOO)cccc1,574.9,497.85,420.8,343.75,266.7,0.103065336,0.121923239,0.139456069,0.155663828,0.170546515,-2.821190634,340.7223083
C#N,298.8,289.065,279.33,269.595,259.86,0.225973796,0.232810979,0.239648161,0.246485344,0.253322526,-2.286979778,239.3699609
N#CCCO,494.15,427.6625,361.175,294.6875,228.2,0.152007355,0.173401037,0.19479472,0.216188403,0.237582086,-2.35970482,250.4177787
CCC#CCC,354.35,308.275,262.2,216.125,170.05,0.11456898,0.12697237,0.13937576,0.15177915,0.16418254,-2.573954359,152.3112674
CC#CCCC,357.67,314.165,270.66,227.155,183.65,0.115157418,0.126924651,0.138691883,0.150459116,0.162226348,-2.598232536,163.2403126
C#CCCCC,344.48,293.6725,242.865,192.0575,141.25,0.115055248,0.129784342,0.144513436,0.159242531,0.173971625,-2.528224104,136.7011586
OCCOCCOCCOCCCCCC,569.7,489.0375,408.375,327.7125,247.05,0.091790931,0.110566741,0.129342551,0.148118361,0.166894172,-2.96656588,357.0681993
c1(CCCCCC)cccc2ccccc21,595.15,510.15,425.15,340.15,255.15,0.079569276,0.091964826,0.104360376,0.116755926,0.129151476,-2.990292027,295.1169953
CCCCCCC1CCCCC1,497.93,429.8575,361.785,293.7125,225.64,0.087883424,0.100821284,0.113759143,0.126697002,0.139634862,-2.910446312,254.7745697
C1C2C(CCC1)CC[C@@H](C2)CCCCCC,567.9,484.35,400.8,317.25,233.7,0.086175702,0.096086403,0.105997104,0.115907805,0.125818506,-2.787703879,206.6632725
c1ccccc1(CCCCCC),499.26,427.445,355.63,283.815,212,0.092060605,0.105220704,0.118380802,0.131540901,0.144701,-2.807417909,227.6111846
CCCCCCN,473.84,418.4175,362.995,307.5725,252.15,0.13440373,0.137463485,0.142798722,0.150409439,0.160295637,-2.219989586,99.74216566
c1cccc2c1(C(CCCCCC)CCC2),578.15,488.815,399.48,310.145,220.81,0.07675195,0.089884195,0.10301644,0.116148685,0.12928093,-2.984562439,266.8732991
CCCCCCOC=O,543.15,459.995,376.84,293.685,210.53,0.089148943,0.105512184,0.121875425,0.138238666,0.154601907,-2.86759649,270.0576616
CCCCCCOC(=O)C,494.4,418.8625,343.325,267.7875,192.25,0.092731552,0.110760087,0.128788622,0.146817157,0.164845693,-2.850699301,258.3154708
CCCCCCOCCOCCO,532.25,459.075,385.9,312.725,239.55,0.098609868,0.116433102,0.134256337,0.152079572,0.169902807,-2.874220004,318.7541546
CCCCCCOCCO,481.45,418.1,354.75,291.4,228.05,0.12273531,0.13491118,0.14708705,0.15926292,0.17143879,-2.467433138,187.9707953
CC/C=C/CC,340.24,295.1125,249.985,204.8575,159.73,0.109483672,0.122331471,0.135179271,0.14802707,0.160874869,-2.632372202,151.5501105
C/C=C/CCC,341.02,290.8075,240.595,190.3825,140.17,0.110391933,0.12577403,0.141156128,0.156538225,0.171920322,-2.597413523,145.7743922
CC/C=CCC,339.6,288.5325,237.465,186.3975,135.33,0.11047428,0.124808927,0.139143575,0.153478222,0.167812869,-2.557879812,131.4316702
C/C=CCCC,342.03,289.53,237.03,184.53,132.03,0.110237137,0.126412912,0.142588687,0.158764462,0.174940237,-2.580099894,141.0465985
CCC(=O)CCC,466,403.875,341.75,279.625,217.5,0.0992308,0.1173216,0.1354124,0.1535032,0.171594,-2.90623927,296.5003202
CC(=O)CCCC,400.7,354.875,309.05,263.225,217.4,0.114592,0.12559,0.136588,0.147586,0.158584,-2.625603887,190.8909768
CC(O)CCCC,412.4,365.05,317.7,270.35,223,0.106512792,0.118843679,0.131174566,0.143505453,0.15583634,-2.775544955,229.8060694
CCCCCC(=O)O,603.15,519.675,436.2,352.725,269.25,0.0974401,0.10962745,0.1218148,0.13400215,0.1461895,-2.737168316,263.4188425
CCCCCCS,425.81,367.5125,309.215,250.9175,192.62,0.106841756,0.120390095,0.133938434,0.147486773,0.161035112,-2.65860739,191.7687167
CCCCCC#N,436.6,375.66,314.72,253.78,192.84,0.115946066,0.131210927,0.146475787,0.161740648,0.177005508,-2.573952312,196.1494168
O=C=NCCCCCCN=C=O,528.15,447.6285,367.107,286.5855,206.064,0.102873112,0.11992676,0.136980408,0.154034057,0.171087705,-2.693888497,243.8817291
CCCCCC=O,401.15,354.595,308.04,261.485,214.93,0.122087457,0.134416152,0.146744847,0.159073542,0.171402237,-2.571377277,195.276758
CCC(O)CCC,406.15,356.7375,307.325,257.9125,208.5,0.105726715,0.118463775,0.131200835,0.143937895,0.156674955,-2.749319395,213.5952589
C1CCCCCN1,411.15,367.4,323.65,279.9,236.15,0.11345062,0.12400312,0.13455562,0.14510812,0.15566062,-2.678323117,212.7029087
c1(F)c(F)c(F)c(F)c(F)c1(F),405.02,373.3275,341.635,309.9425,278.25,0.065491744,0.072235908,0.078980072,0.085724236,0.0924684,-3.582963824,352.4449115
C/C=C/C=C/C,355.05,323.35,291.65,259.95,228.25,0.112097265,0.121122255,0.130147245,0.139172235,0.148197225,-2.762966406,207.9206887
C/C=C/C=CC,356.65,311.75,266.85,221.95,177.05,0.11366593,0.12604935,0.13843277,0.15081619,0.16319961,-2.608802078,162.6814302
C=CCCC=C,332.61,282.575,232.54,182.505,132.47,0.114514625,0.128899687,0.14328475,0.157669813,0.172054875,-2.512290975,125.158416
C=CCC=CC,338.15,287.225,236.3,185.375,134.45,0.114096818,0.128791226,0.143485635,0.158180044,0.172874453,-2.522293022,129.6812334
C=C=CCCC,349.15,298.1125,247.075,196.0375,145,0.114032342,0.128373369,0.142714396,0.157055423,0.17139645,-2.538668206,138.7731548
C=C(C)C(=O)OCCCCCCCCCCCCCCCC,628,543.0375,458.075,373.1125,288.15,0.0593592,0.070072971,0.080786743,0.091500514,0.102214285,-3.398935107,386.404673
C=CCCCCCCCCCCCCCC,558.02,487.8925,417.765,347.6375,277.51,0.088221242,0.102729921,0.117238599,0.131747278,0.146255956,-3.040646789,360.9129065
C(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)(F),355.66,322.2125,288.765,255.3175,221.87,0.051011991,0.056067581,0.06112317,0.06617876,0.07123435,-3.615697155,232.8433627
Cl[Si](Cl)(Cl)[Si](Cl)(Cl)Cl,418.15,381.65,345.15,308.65,272.15,0.07501225,0.08176475,0.08851725,0.09526975,0.10202225,-3.245132479,279.033598
C1(Cl)=C(Cl)C(Cl)(Cl)C(Cl)=C1(Cl),512.15,455.025,397.9,340.775,283.65,0.08373174,0.092727213,0.101722687,0.110718161,0.119713635,-3.007575674,279.8315647
Cl[Si](Cl)(Cl)O[Si](Cl)(Cl)Cl,410.15,368.875,327.6,286.325,245.05,0.074177194,0.081443245,0.088709296,0.095975347,0.103241398,-3.173814334,241.1516614
C(Cl)(Cl)=C(Cl)C(Cl)=C(Cl)(Cl),486.15,427.65,369.15,310.65,252.15,0.08291872,0.09152992,0.10014112,0.10875232,0.11736352,-2.941115322,228.9592797
CC/C=C/C=C,345.65,311.03,276.41,241.79,207.17,0.099227803,0.108824298,0.11799157,0.12672962,0.135038447,-2.85459874,193.8553753
C=CCCC(=O)C,401.65,352.8125,303.975,255.1375,206.3,0.118448929,0.132072248,0.145695566,0.159318884,0.172942202,-2.616851414,203.1901719
C#CCCCCC,372.93,327.7525,282.575,237.3975,192.22,0.111586696,0.123627404,0.135668111,0.147708818,0.159749526,-2.65388906,179.6279551
CCCCCCCOC=O,563.15,479.05,394.95,310.85,226.75,0.087995244,0.103489828,0.118984412,0.134478996,0.14997358,-2.890964147,284.0149451
CC(=O)OCCCCCCC,509.6,437.9375,366.275,294.6125,222.95,0.090032488,0.107444326,0.124856163,0.142268001,0.159679839,-2.969348444,309.3846807
CC/C=C/CCC,368.82,310.745,252.67,194.595,136.52,0.106491632,0.121730512,0.136969392,0.152208272,0.167447152,-2.586340038,141.7022407
C/C=C/CCCC,371.1,319.2425,267.385,215.5275,163.67,0.108432132,0.123153439,0.137874746,0.152596053,0.16731736,-2.650733216,170.7355102
CC/C=CCCC,368.9,310.8025,252.705,194.6075,136.51,0.1075949,0.122642152,0.137689405,0.152736657,0.16778391,-2.569507723,139.0025044
C/C=CCCCC,371.56,315.92,260.28,204.64,149,0.108193427,0.124160438,0.140127448,0.156094459,0.17206147,-2.621669171,161.4059868
CCCC(=O)CCC,553.15,475.025,396.9,318.775,240.65,0.08002865,0.097919275,0.1158099,0.133700525,0.15159115,-3.146883743,373.1217583
CCC(=O)CCCC,553.15,473.4,393.65,313.9,234.15,0.07902629,0.09684244,0.11465859,0.13247474,0.15029089,-3.137321954,361.7446321
CC(=O)CCCCC,423.65,377.15,330.65,284.15,237.65,0.106518897,0.117968127,0.129417357,0.140866587,0.152315817,-2.781007364,237.3412419
CCC(O)CCCC,429.15,372.65,316.15,259.65,203.15,0.108121243,0.122787513,0.137453783,0.152120053,0.166786323,-2.705567184,218.8975552
CC(O)CCCCC,432.9,379.675,326.45,273.225,220,0.104091103,0.117287177,0.130483252,0.143679326,0.1568754,-2.777310889,233.7297592
OCCCCCCC,573.15,489.65,406.15,322.65,239.15,0.0907755,0.1116505,0.1325255,0.1534005,0.1742755,-2.994355478,373.3210615
CCCCCCC(=O)O,496.15,438.57,380.99,323.41,265.83,0.10277,0.114286,0.125802,0.137318,0.148834,-2.787400048,264.3494563
CCCCCCCS,450.09,395.0475,340.005,284.9625,229.92,0.102339732,0.114735303,0.127130874,0.139526445,0.151922016,-2.7796253,235.808485
CCCCCCC=O,426.15,377.0625,327.975,278.8875,229.8,0.116447611,0.129344369,0.142241128,0.155137887,0.168034646,-2.6637382,227.4226516
C(F)(F)(F)C(F)(F)C(F)(F)C(=O)O,394.05,359.45,324.85,290.25,255.65,0.132600914,0.143026932,0.15345295,0.163878968,0.174304986,-2.596498835,231.1723923
COC(F)(F)C(F)(F)C(F)(F)(F),350.16,300.295,250.43,200.565,150.7,0.056050862,0.066195824,0.076555482,0.087129836,0.097918886,-3.413056035,200.8246975
C=CCCCCCCCCCCCCCCC,573.48,501.21,428.94,356.67,284.4,0.087271736,0.101855822,0.116439908,0.131023994,0.14560808,-3.056267976,374.060112
O=CC=O,323.55,314.7,305.85,297,288.15,0.161266972,0.165350008,0.169433044,0.17351608,0.177599116,-2.641959741,264.7572515
O=CCCCC=O,461.15,394.8625,328.575,262.2875,196,0.141955676,0.161826017,0.181696358,0.201566699,0.22143704,-2.367760169,206.844173
O1C(CO)=CC=C1,443.15,396.9925,350.835,304.6775,258.52,0.141788505,0.15643428,0.171080054,0.185725829,0.200371604,-2.521967743,259.4629709
O1C=CC=C1(C=O),353.15,338.15,323.15,308.15,293.15,0.16113016,0.16403416,0.16693816,0.16984216,0.17274616,-2.184567431,127.1395006
O=C1C=CCO1,486.65,434.525,382.4,330.275,278.15,0.142200458,0.154891853,0.167583248,0.180274643,0.192966038,-2.429606753,240.3555768
C1=COC=C1,304.5,275.2625,246.025,216.7875,187.55,0.124171775,0.133353812,0.142535849,0.151717886,0.160899923,-2.56513186,149.1428466
N1(C=O)CCOCC1,513.15,458.275,403.4,348.525,293.65,0.119779902,0.130984828,0.142189754,0.15339468,0.164599607,-2.6226169,264.8336906
C(=O)O,373.71,350.645,327.58,304.515,281.45,0.26163932,0.26413034,0.26662136,0.26911238,0.2716034,-1.46362305,46.17521169
NC=O,493,438.675,384.35,330.025,275.7,0.3321955,0.337981112,0.343766725,0.349552338,0.35533795,-1.201313561,50.25860356
c1(F)ccccc1,353.15,324.4,295.65,266.9,238.15,0.110617929,0.118677704,0.126737479,0.134797254,0.142857029,-2.79955114,214.3285402
c1(C#C)ccccc1,416,369.075,322.15,275.225,228.3,0.114458,0.124992663,0.135527325,0.146061988,0.15659665,-2.620428959,195.1219223
CC[Si](Cl)(Cl)Cl,371.05,320.175,269.3,218.425,167.55,0.110807087,0.125280554,0.138889644,0.151634356,0.163514692,-2.603688523,161.3923448
c1(CC)ccc(C)cc1,435.16,379.0775,322.995,266.9125,210.83,0.097387414,0.108949383,0.120511351,0.132073319,0.143635287,-2.776831783,205.5419377
c1(CC)c(C)cccc1,438.33,376.835,315.34,253.845,192.35,0.099957644,0.112449738,0.124941832,0.137433927,0.149926021,-2.700518935,186.7310824
c1(CC)cc(C)ccc1,434.48,370.2625,306.045,241.8275,177.61,0.097924704,0.111102135,0.124279566,0.137456997,0.150634428,-2.703093066,179.1079183
CCSCCC,391.65,332.7675,273.885,215.0025,156.12,0.107683185,0.121879756,0.136076327,0.150272897,0.164469468,-2.588313071,153.6814111
S1C=CC=C1(CC),407.15,357.8625,308.575,259.2875,210,0.102433724,0.113717492,0.124450207,0.134631869,0.144262478,-2.724152966,190.718683
CCSCCCCCCCC,505.543,439.48225,373.4215,307.36075,241.3,0.091153261,0.103926107,0.116698953,0.129471799,0.142244645,-2.89627184,268.3721738
CCC1CCCS1,429.15,372.1625,315.175,258.1875,201.2,0.103691619,0.115211072,0.126730526,0.138249979,0.149769432,-2.666776835,181.9917918
c1(O)cc(CC)ccc1,491.57,435.965,380.36,324.755,269.15,0.107118809,0.118753043,0.130387277,0.142021511,0.153655746,-2.754125197,265.3295803
c1(O)c(CC)cccc1,562.4,489.26,416.12,342.98,269.84,0.096250944,0.113397886,0.130544827,0.147691769,0.16483871,-2.954027406,366.4673237
C1C(C2C=CC1C2)CC,416.75,360.0625,303.375,246.6875,190,0.100971353,0.113089439,0.125207526,0.137325613,0.1494437,-2.7012335,181.1524208
c1cccc2c1(cc(CC)cc2),531.05,464.725,398.4,332.075,265.75,0.09680336,0.108384368,0.119965376,0.131546384,0.143127393,-2.812018997,266.0013199
c1(CC)cccc2ccccc21,531.48,463.445,395.41,327.375,259.34,0.098697926,0.110589083,0.12248024,0.134371398,0.146262555,-2.774666601,257.103836
N1(CC)CCOCC1,411.65,361.275,310.9,260.525,210.15,0.098986881,0.109758567,0.120530253,0.131301939,0.142073626,-2.76895144,196.4933801
C1C(C2C=CC1C2)=CC,416.75,360.8125,304.875,248.9375,193,0.10545213,0.117447368,0.129442605,0.141437843,0.15343308,-2.649850319,177.0692389
CCC(CC)CCC,391.69,361.7775,331.865,301.9525,272.04,0.08488912,0.091465981,0.098042842,0.104619704,0.111196565,-3.155394809,273.4536105
CCCCC(CC)C=O,436.15,370.4,304.65,238.9,173.15,0.105595671,0.121274416,0.136953161,0.152631906,0.168310651,-2.642149448,188.0218759
OCC(CC)CCCC,457.6,393.9875,330.375,266.7625,203.15,0.103537136,0.118685817,0.133834498,0.148983178,0.164131859,-2.728748965,226.1784677
C=CC(CC)CCC,383.65,332.2375,280.825,229.4125,178,0.140040167,0.149348401,0.158656634,0.167964867,0.1772731,-2.216634802,101.5213089
CCCC=C(CC)C=O,448.72,398.29,347.86,297.43,247,0.117532138,0.131149751,0.144767364,0.158384977,0.17200259,-2.696735096,258.6633386
CCC(CC)CCCC,416.35,351.825,287.3,222.775,158.25,0.08135734,0.09372033,0.10608332,0.11844631,0.1308093,-2.88628831,173.4555194
C1CN1,329,295.55,262.1,228.65,195.2,0.1773433,0.190800235,0.20425717,0.217714105,0.23117104,-2.179504162,151.8541084
NCCN,390.41,363.88,337.35,310.82,284.29,0.196429789,0.207644285,0.218858782,0.230073278,0.241287774,-2.235844481,239.7770481
SCCO,430.9,373.175,315.45,257.725,200,0.12737688,0.14335516,0.15933344,0.17531172,0.19129,-2.496885352,199.7044335
O=N(=O)OCCON(=O)=O,472.15,416.825,361.5,306.175,250.85,0.1031183,0.11628565,0.129453,0.14262035,0.1557877,-2.834575258,277.0494832
C=CC(=O)OCCOC(=O)C=C,547,472.925,398.85,324.775,250.7,0.08255285,0.097623409,0.112693968,0.127764526,0.142835085,-3.073166535,339.0800815
BrCCBr,404.51,374.095,343.68,313.265,282.85,0.088528271,0.0921142,0.095700128,0.099286057,0.102871985,-2.811627171,158.3573774
CCCCCCCCCC(CC)CC,521.1,452.2,383.3,314.4,245.5,0.097010572,0.108274344,0.119538116,0.130801888,0.14206566,-2.7520264,231.2388058
CCC1=CCCCC1,410.14,348.4025,286.665,224.9275,163.19,0.09812231,0.110906294,0.123690278,0.136474263,0.149258247,-2.676860338,158.9733692
C1CCCCC1(CC),404.95,344.0875,283.225,222.3625,161.5,0.094965171,0.107467546,0.119969921,0.132472295,0.14497467,-2.713833894,158.8101682
ClC(=O)OCC,366,322.5,279,235.5,192,0.126364,0.1425025,0.158641,0.1747795,0.190918,-2.617944326,210.0080603
C2CCC1CCCC(CC)C1C2,498.71,434.2325,369.755,305.2775,240.8,0.084173642,0.095101934,0.106030225,0.116958517,0.127886808,-2.954666167,252.8134897
c1cccc(c(CC)cs2)c21,531.5,461.675,391.85,322.025,252.2,0.09001424,0.101398508,0.112782776,0.124167044,0.135551312,-2.863514379,256.4858617
c1cccc(cc(CC)s2)c21,619.2,534.9875,450.775,366.5625,282.35,0.074150573,0.08860348,0.102672312,0.116357069,0.129657751,-3.189289837,391.976609
c1ccccc1(C(C)OO),536,470.475,404.95,339.425,273.9,0.0983712,0.111774339,0.125177478,0.138580616,0.151983755,-2.871159072,310.4175062
c1(N)c(CC)cccc1,482.65,418.625,354.6,290.575,226.55,0.108816812,0.12238499,0.135953168,0.149521346,0.163089524,-2.660334314,226.343813
c1(NCC)ccccc1,476.15,409.525,342.9,276.275,209.65,0.111449675,0.125807363,0.14016505,0.154522738,0.168880425,-2.604006362,209.1089392
CCC1=CC(C=C)=CC=C1,463.15,390.4,317.65,244.9,172.15,0.085678627,0.098241824,0.110805022,0.123368219,0.135931417,-2.812709259,182.4626058
CCC1=C(C=C)C=CC=C1,460.44,394.7175,328.995,263.2725,197.55,0.084992714,0.096477064,0.107961414,0.119445763,0.130930113,-2.874709663,203.0914225
C=CC1=CC=C(CC)C=C1,465.45,404.9425,344.435,283.9275,223.42,0.083979732,0.094443293,0.104906855,0.115370417,0.125833979,-2.936132573,225.7758512
C1C(CC)c2ccccc2CC1,512.61,436.945,361.28,285.615,209.95,0.085532306,0.097789279,0.110046253,0.122303226,0.1345602,-2.859535375,223.2685694
CCN1CCCC1=O,491.15,435.0375,378.925,322.8125,266.7,0.108710043,0.119837713,0.130965383,0.142093053,0.153220723,-2.705481402,247.9412413
c1ccccc1CCc2ccc(CC)cc2,565.15,496.8625,428.575,360.2875,292,0.088648905,0.100756279,0.112863653,0.124971026,0.1370784,-2.987675796,334.1975806
CCC(C)(C)OCC,435.2,373.9,312.6,251.3,190,0.081404288,0.096993491,0.112582694,0.128171897,0.1437611,-3.0640086,261.3984538
C=CC(CC)CC,357.26,304.3625,251.465,198.5675,145.67,0.092387378,0.104537934,0.116688489,0.128839045,0.140989601,-2.752812495,143.9877268
C=C(CC)CCC,367.15,317.3625,267.575,217.7875,168,0.092339656,0.103603082,0.114866508,0.126129934,0.13739336,-2.798651218,162.6851705
CCC(C)(CC)CC,391.42,339.135,286.85,234.565,182.28,0.088085012,0.098791935,0.109498857,0.120205779,0.130912702,-2.85672034,177.4939752
CC(C)C(CC)CC,388.8,331.15,273.5,215.85,158.2,0.08712176,0.099072605,0.11102345,0.122974295,0.13492514,-2.823379704,161.9034814
c1(CC)c(C(C)C)cccc1,466.15,405.3625,344.575,283.7875,223,0.090861174,0.102607751,0.114354327,0.126100903,0.13784748,-2.869007741,232.0736419
C=C(CC)CCCC,393.15,342.3625,291.575,240.7875,190,0.08767343,0.098227073,0.108780715,0.119334357,0.129888,-2.885209048,187.1660332
CCc1cc(C)sc1C,456.15,390.8625,325.575,260.2875,195,0.092193298,0.104302824,0.116412349,0.128521875,0.1406314,-2.781724285,195.4972594
c1(C)c(C)cc(CC)cc1,462.93,398.7525,334.575,270.3975,206.22,0.092871147,0.105199645,0.117528142,0.12985664,0.142185138,-2.804462614,211.9762084
c1(C)c(CC)cc(C)cc1,459.98,399.865,339.75,279.635,219.52,0.093189928,0.104996514,0.1168031,0.128609686,0.140416272,-2.833958922,224.2799477
c1(C)c(CC)c(C)ccc1,463.19,411.615,360.04,308.465,256.89,0.094507214,0.104731442,0.11495567,0.125179898,0.135404126,-2.891176976,255.2914095
c1(CC)cc(C)cc(C)c1,456.93,389.9025,322.875,255.8475,188.82,0.092222659,0.105205886,0.118189113,0.131172339,0.144155566,-2.783725134,198.3841802
c1(CC)c(C)cc(C)cc1,461.59,398.76,335.93,273.1,210.27,0.093016904,0.105231056,0.117445208,0.12965936,0.141873512,-2.814516723,216.2944457
C=C(CC)CC,337.82,288.7675,239.715,190.6625,141.61,0.099239294,0.11141903,0.123598766,0.135778501,0.147958237,-2.675282707,133.1474272
OCC(CC)CC,420.15,371.0625,321.975,272.8875,223.8,0.107787527,0.120704903,0.133622279,0.146539654,0.15945703,-2.763709954,234.659857
CCSCCCCC,442.7,384.525,326.35,268.175,210,0.100442106,0.114888288,0.128477017,0.141208291,0.153082112,-2.773137262,224.9335048
O=C(OCC)CCCCCCC/C=CC/C=CC/C=CCC,628.3,535.3575,442.415,349.4725,256.53,0.085624246,0.103318639,0.121013032,0.138707425,0.156401819,-2.989411467,366.2244766
CCOC=C,372.55,318.75,264.95,211.15,157.35,0.108989626,0.129485812,0.149981999,0.170478184,0.190974371,-2.73705146,210.8002594
CC(=O)SCC,388,341,294,247,200,0.102179305,0.114071092,0.125192204,0.13554264,0.1451224,-2.739287856,187.4114645
O=C(OCC)CCCCCCCCCCCCC,576.7,503.7975,430.895,357.9925,285.09,0.082992783,0.097100146,0.111207509,0.125314871,0.139422234,-3.111464171,379.4346959
CCC(=O)OCC,495,421.0625,347.125,273.1875,199.25,0.0892075,0.107802781,0.126398063,0.144993344,0.163588625,-2.940749942,285.2272297
c1ccccc1CC(=O)OCC,498.55,434.85,371.15,307.45,243.75,0.096940319,0.109694333,0.122448347,0.135202361,0.147956375,-2.829367049,260.691661
CC(=O)CCC(=O)OCC,478.95,419.3125,359.675,300.0375,240.4,0.104795393,0.118551379,0.132307365,0.14606335,0.159819336,-2.773997481,260.8637197
CC(=O)CC(=O)OCC,453.95,399,344.05,289.1,234.15,0.116758387,0.13120694,0.145655493,0.160104046,0.174552599,-2.666063901,246.2532644
O=C(OCC)CCCCCCC,479.15,416.6125,354.075,291.5375,229,0.094930424,0.109028878,0.123127332,0.137225786,0.15132424,-2.881215892,267.5040538
O=C(OCC)CCCCCCCC=CCCCCCCCC,626.1,532.9925,439.885,346.7775,253.67,0.084077422,0.101859092,0.119640763,0.137422433,0.155204103,-3.010851005,367.9161547
CC(=C)CNCC,377.9,340.675,303.45,266.225,229,0.102531226,0.112174735,0.121818243,0.131461752,0.14110526,-2.848332574,221.1457512
CCOC(=O)C(C)=C,453.1,395.575,338.05,280.525,223,0.09475378,0.110642185,0.12653059,0.142418995,0.1583074,-2.96742455,292.7301055
CCC(=O)C(C)C,450.1,388.6125,327.125,265.6375,204.15,0.09761587,0.115527179,0.133438487,0.151349796,0.169261105,-2.898061204,275.9021793
CC(C)C(=O)OCC,435.95,373.2125,310.475,247.7375,185,0.09126995,0.108773713,0.126277475,0.143781238,0.161285,-2.926254168,252.1414251
CCI,345.6,299.725,253.85,207.975,162.1,0.07770488,0.086487649,0.095270418,0.104053186,0.112835955,-2.961486872,148.854307
CC(O)C(=O)OCC,427.65,382.525,337.4,292.275,247.15,0.147757826,0.163882342,0.180006858,0.196131374,0.212255891,-2.496310773,257.6084678
OCCSCC,456.65,385.775,314.9,244.025,173.15,0.10084971,0.116626485,0.13240326,0.148180035,0.16395681,-2.67907304,194.2797991
CCOS(=O)(=O)O,560,490,420,350,280,0.106366464,0.118614399,0.130244836,0.141257775,0.151653216,-2.677387328,258.2896312
CCCCCCCCCCCCCCCC(=O)OCC,603.9,527.2125,450.525,373.8375,297.15,0.0797268,0.09414405,0.1085613,0.12297855,0.1373958,-3.177462399,414.523037
CCOC(=O),433.15,373.25,313.35,253.45,193.55,0.1157605,0.1355275,0.1552945,0.1750615,0.1948285,-2.68336428,245.2507939
CCOCCC(=O)OCC,441.65,385.7375,329.825,273.9125,218,0.100172502,0.113316971,0.126461441,0.13960591,0.15275038,-2.803802802,233.9842023
O=C(OCC)CCCCCCCCCCC,548.15,478.9625,409.775,340.5875,271.4,0.086717185,0.100580284,0.114443383,0.128306483,0.142169582,-3.039398101,343.9346071
C(C)(C)(C)C(=O)OCC,391.7,339.675,287.65,235.625,183.6,0.10074093,0.113596308,0.126451685,0.139307063,0.15216244,-2.745015493,186.9336435
O=C(OCC)CCCCCCCCC,515.15,449.6625,384.175,318.6875,253.2,0.090886075,0.104605706,0.118325338,0.132044969,0.1457646,-2.958248498,304.7023759
N#CCC(=O)OCC,479.15,422.025,364.9,307.775,250.65,0.120470094,0.135073529,0.149676964,0.164280399,0.178883834,-2.639378151,261.7005935
ClCC(=O)OCC,417.35,374.8,332.25,289.7,247.15,0.099599297,0.109087096,0.118574895,0.128062694,0.137550493,-2.854343814,234.9271422
CCC(CC)C(=O)O,516.5,451.9125,387.325,322.7375,258.15,0.09317845,0.108724661,0.124270873,0.139817084,0.155363295,-2.998635623,340.7850795
CCCC(=O)OCC,453.15,383.65,314.15,244.65,175.15,0.097582056,0.114889641,0.132197226,0.149504811,0.166812396,-2.763644069,218.458149
CC(C)(C)SCC,393.56,341.22,288.88,236.54,184.2,0.104913704,0.117297348,0.129680992,0.142064636,0.15444828,-2.674952702,175.3688659
c1c(C(=O)OCC)cccc1,549.4,471.6625,393.925,316.1875,238.45,0.09088009,0.107410969,0.123941849,0.140472728,0.157003608,-2.927252369,314.1625199
C=CC(=O)OCC,436,377.4875,318.975,260.4625,201.95,0.1026184,0.120792382,0.138966365,0.157140348,0.17531433,-2.851923927,267.9471353
CC(=O)OCC,350.21,310.0575,269.905,229.7525,189.6,0.125320177,0.139626513,0.153932849,0.168239184,0.18254552,-2.607843901,193.24308
CCOC(C)CO,413.15,357.7575,302.365,246.9725,191.58,0.12086018,0.136706312,0.152552444,0.168398577,0.184244709,-2.565041252,198.4944753
CC(=O)OCCOCC,429.74,375.1675,320.595,266.0225,211.45,0.103557767,0.117004976,0.130452186,0.143899396,0.157346606,-2.763443507,224.5200357
CCOCCOCCOC(=O)C,489.1,428.8625,368.625,308.3875,248.15,0.087622157,0.09899078,0.110359404,0.121728027,0.133096651,-2.95802505,268.5569772
CCOCCOCCOCCOCCO,557.15,490.3625,423.575,356.7875,290,0.103486618,0.119080164,0.134673709,0.150267255,0.1658608,-2.888833964,362.1800273
CCOC(C)(C)C,345.57,303.9775,262.385,220.7925,179.2,0.103042608,0.114322433,0.125822253,0.13754207,0.149481882,-2.75409709,173.3932765
c1(C=C)ccc(C(C)=C)cc1,515,445.1175,375.235,305.3525,235.47,0.09366305,0.10583169,0.118000329,0.130168969,0.142337609,-2.806351416,240.4620902
C=Cc1cc(C)ccc1,444.75,380.265,315.78,251.295,186.81,0.10308769,0.116472197,0.129856703,0.14324121,0.156625716,-2.65586697,184.3460407
C=Cc1c(C)cccc1,442.96,383.365,323.77,264.175,204.58,0.10356432,0.11596008,0.12835584,0.1407516,0.15314736,-2.683623787,195.8020023
CCO,353.15,304.625,256.1,207.575,159.05,0.1535684,0.166379,0.1791896,0.1920002,0.2048108,-2.166368619,109.7828268
CCS,308.15,262.4275,216.705,170.9825,125.26,0.13512711,0.149785743,0.164444377,0.179103011,0.193761644,-2.315956755,104.9588981
